"","X","TimeCriteria","RecordID","Time","x","y","Label1","Label2","Label3","Label4","Planet","dis","rad","deg","postime","scorestate","biscorecounter","curstates","comstates","dis_trav"
"350",994,"4th Quarter",185,575,35,16,"Shot","Miss","",NA,"mars",4.12310562561766,-1.32581766366803,-75.9637565320735,7,0,0,10,10,85.1524151505228
"351",1008,"4th Quarter",188,605,28,18,"Shot","Score","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,11,2,1,9,9.2,141.075178292694
"352",1018,"4th Quarter",190,639,39,38,"Shot","Miss","",NA,"mars",22.4722050542442,0.363978956509644,20.8544580395783,11,0,0,11,11,101.97359056415
"353",1031,"4th Quarter",192,782,29,19,"Shot","Score","",NA,"mars",2.82842712474619,-0.785398163397448,-45,13,2,1,9,9.2,109.888419307509
"354",1045,"4th Quarter",194,816,34,16,"Shot","Miss","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,17,0,0,10,10,130.724659777808
"355",1062,"4th Quarter",196,849,28,37,"Shot","Miss","",NA,"mars",20.2237484161567,-0.148889947609497,-8.53076560994813,16,0,0,11,11,141.127664746753
"356",1076,"4th Quarter",199,883,31,21,"Shot","Score","",NA,"mars",4,0,0,12,2,1,9,9.2,123.347374089443
"357",1084,"4th Quarter",201,915,28,16,"Shot","Miss","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,5,0,0,10,10,85.2320966640711
"358",1086,"4th Quarter",203,919,13,27,"Shot","Score","",NA,"mars",20.591260281974,-1.06369782240256,-60.9453959009229,2,2,1,6,6.2,12.0415945787923
"359",1089,"4th Quarter",207,1307,33,19,"Shot","Miss","",NA,"mars",2.82842712474619,0.785398163397448,45,2,0,0,9,9,38.7929772723371
"360",11,"1st Quarter",2,16,35,18,"Shot","Score","Foul",NA,"mars",4.12310562561766,1.32581766366803,75.9637565320735,7,2,1,10,10.2,73.209390603905
"361",29,"1st Quarter",6,90,48,20,"Shot","Score","",NA,"mars",17.2626765016321,1.39612412778666,79.9920201985587,1,2,1,3,3.2,14.422205101856
"362",52,"1st Quarter",9,147,12,25,"Shot","Score","",NA,"mars",20.6155281280883,-1.17227388112848,-67.1663458220824,15,2,1,6,6.2,220.059321465178
"363",65,"1st Quarter",13,238,36,39,"Shot","Miss","",NA,"mars",22.561028345357,0.223476601140633,12.8042660652868,14,0,0,11,11,155.291801851861
"364",71,"1st Quarter",15,295,31,18,"Shot","Score","",NA,"mars",1,0,0,7,2,1,9,9.2,130.245869576209
"365",81,"1st Quarter",18,329,30,19,"Shot","Score","",NA,"mars",2.23606797749979,-0.463647609000806,-26.565051177078,8,2,1,9,9.2,112.154462055156
"366",91,"1st Quarter",20,354,30,19,"Shot","Score","",NA,"mars",2.23606797749979,-0.463647609000806,-26.565051177078,7,2,1,9,9.2,81.497353194855
"367",110,"1st Quarter",22,441,30,39,"Shot","Score","",NA,"mars",22.0227155455452,-0.045423279421577,-2.60256220249981,20,2,1,11,11.2,214.843937984814
"368",123,"1st Quarter",24,464,40,21,"Shot","Foul","",NA,"mars",9.8488578017961,1.15257199721567,66.0375110254218,6,1,0,5,5.1,122.641194087701
"369",145,"1st Quarter",27,540,30,20,"Shot","Miss","",NA,"mars",3.16227766016838,-0.321750554396642,-18.434948822922,20,0,0,9,9,189.619861881645
"370",165,"1st Quarter",29,597,28,19,"Shot","Score","Foul",NA,"mars",3.60555127546399,-0.982793723247329,-56.3099324740202,19,2,1,9,9.2,208.739662685515
"371",175,"1st Quarter",31,663,34,17,"Shot","Foul","TO",NA,"mars",3,1.5707963267949,90,7,1,0,9,9.1,101.567488899129
"372",206,"1st Quarter",35,801,34,17,"Shot","Miss","",NA,"mars",3,1.5707963267949,90,19,0,0,9,9,154.142893403684
"373",226,"1st Quarter",38,856,31,35,"Shot","Score","",NA,"mars",18,0,0,16,2,1,11,11.2,215.085297094976
"374",244,"1st Quarter",40,894,35,19,"Shot","Score","",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,16,2,1,10,10.2,185.958937806285
"375",265,"1st Quarter",45,930,26,18,"Shot","Miss","",NA,"mars",5.09901951359278,-1.37340076694502,-78.6900675259798,15,0,0,10,10,129.193921816258
"376",278,"1st Quarter",47,964,44,33,"Shot","Miss","",NA,"mars",20.6155281280883,0.682316554874748,39.0938588862295,11,0,0,5,5,142.299830792615
"377",284,"1st Quarter",51,982,14,29,"Shot","Miss","",NA,"mars",20.8086520466848,-0.956133374872731,-54.7824070318073,3,0,0,6,6,65.7489745999666
"378",304,"2nd Quarter",53,60,32,20,"Shot","Miss","",NA,"mars",3.16227766016838,0.321750554396642,18.434948822922,16,0,0,9,9,164.441330721063
"379",323,"2nd Quarter",55,117,18,18,"Shot","Miss","",NA,"mars",13.0384048104053,-1.49402443552512,-85.6012946450045,22,0,0,4,4,178.617456093728
"380",341,"2nd Quarter",58,145,51,18,"Shot","Miss","",NA,"mars",20.0249843945008,1.52083793107295,87.1375947738883,13,0,0,3,3,126.379040236958
"381",343,"2nd Quarter",59,174,15,18,"Shot","Score","",NA,"mars",16.0312195418814,-1.50837751679894,-86.4236656250027,1,2,1,4,4.2,12.0415945787923
"382",373,"2nd Quarter",63,266,31,20,"Shot","Miss","",NA,"mars",3,0,0,15,0,0,9,9,132.677092940756
"383",406,"2nd Quarter",69,358,27,35,"Shot","Score","",NA,"mars",18.4390889145858,-0.218668945873942,-12.5288077091515,10,2,1,11,11.2,84.7828673662343
"384",419,"2nd Quarter",71,377,37,19,"Shot","Miss","",NA,"mars",6.32455532033676,1.24904577239825,71.565051177078,7,0,0,10,10,103.989867303121
"385",444,"2nd Quarter",75,551,35,18,"Shot","Miss","",NA,"mars",4.12310562561766,1.32581766366803,75.9637565320735,12,0,0,10,10,124.873342351748
"386",457,"2nd Quarter",77,597,48,31,"Shot","Miss","",NA,"mars",22.0227155455452,0.881871938580035,50.5275401516562,13,0,0,5,5,145.051021541937
"387",477,"2nd Quarter",79,626,34,20,"Shot","Foul","",NA,"mars",4.24264068711928,0.785398163397448,45,17,1,0,10,10.1,191.307455149241
"388",517,"2nd Quarter",87,879,11,17,"Shot","Miss","",NA,"mars",20,-1.5707963267949,-90,12,0,0,4,4,160.907338730341
"389",550,"2nd Quarter",91,947,27,25,"Shot","Miss","",NA,"mars",8.94427190999916,-0.463647609000806,-26.565051177078,16,0,0,10,10,159.615963945492
"390",565,"2nd Quarter",94,1005,35,20,"Shot","Foul","",NA,"mars",5,0.927295218001612,53.130102354156,13,1,0,10,10.1,91.9236368846485
"391",587,"2nd Quarter",96,1190,22,37,"Shot","Miss","",NA,"mars",21.9317121994613,-0.422853926132941,-24.2277453179542,19,0,0,11,11,146.975683971211
"392",615,"3rd Quarter",101,51,33,18,"Shot","Miss","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,16,0,0,9,9,164.738985653918
"393",629,"3rd Quarter",103,69,33,18,"Shot","Miss","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,9,0,0,9,9,111.916437475508
"394",638,"3rd Quarter",107,114,33,18,"Shot","Score","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,6,2,1,9,9.2,94.2188600664366
"395",657,"3rd Quarter",109,158,29,18,"Shot","Miss","",NA,"mars",2.23606797749979,-1.10714871779409,-63.434948822922,17,0,0,9,9,91.1103465151923
"396",677,"3rd Quarter",111,191,28,17,"Shot","Score","",NA,"mars",3,-1.5707963267949,-90,15,2,1,9,9.2,128.74781291454
"397",692,"3rd Quarter",113,220,35,17,"Shot","Score","",NA,"mars",4,1.5707963267949,90,11,2,1,9,9.2,95.5391738865325
"398",724,"3rd Quarter",125,565,36,37,"Shot","Score","",NA,"mars",20.6155281280883,0.244978663126864,14.0362434679265,8,2,1,11,11.2,85.5023098438573
"399",751,"3rd Quarter",129,655,50,25,"Shot","Score","",NA,"mars",20.6155281280883,1.17227388112848,67.1663458220824,13,2,1,5,5.2,140.816787313491
"400",772,"3rd Quarter",131,752,50,19,"Shot","Miss","",NA,"mars",19.1049731745428,1.46591938806466,83.9909940425055,21,0,0,3,3,268.17195130332
"401",786,"3rd Quarter",135,836,34,18,"Shot","Foul","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,15,1,0,9,9.1,122.316882404269
"402",788,"3rd Quarter",136,863,52,22,"Shot","Miss","",NA,"mars",21.5870331449229,1.337053145926,76.6075022462489,1,0,0,3,3,18.3847763108502
"403",801,"3rd Quarter",138,893,31,19,"Shot","Score","",NA,"mars",2,0,0,12,2,1,9,9.2,172.979381904297
"404",820,"3rd Quarter",140,976,30,17,"Shot","Score","",NA,"mars",1,-1.5707963267949,-90,16,2,1,9,9.2,113.611624018628
"405",855,"3rd Quarter",151,1159,28,18,"Shot","Score","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,3,2,1,9,9.2,40.4832855665537
"406",864,"4th Quarter",154,50,30,19,"Shot","Score","",NA,"mars",2.23606797749979,-0.463647609000806,-26.565051177078,10,2,1,9,9.2,103.325862066046
"407",881,"4th Quarter",156,85,28,18,"Shot","Miss","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,13,0,0,9,9,179.327952445654
"408",895,"4th Quarter",159,157,52,27,"Shot","Score","",NA,"mars",23.259406699226,1.1263771168938,64.5366549381284,13,2,1,5,5.2,166.495140522998
"409",903,"4th Quarter",162,196,29,20,"Shot","Score","",NA,"mars",3.60555127546399,-0.588002603547568,-33.6900675259798,5,2,1,9,9.2,84.7751841198819
"410",916,"4th Quarter",165,291,10,18,"Shot","Score","",NA,"mars",21.0237960416286,-1.52321322351791,-87.2736890060937,13,2,1,4,4.2,168.647045537667
"411",922,"4th Quarter",167,303,32,18,"Shot","Score","",NA,"mars",1.4142135623731,0.785398163397448,45,3,2,1,9,9.2,54.2083522487592
"412",946,"4th Quarter",171,438,38,28,"Shot","Miss","",NA,"mars",13.0384048104053,0.566729217523506,32.4711922908485,19,0,0,10,10,214.947529982548
"413",962,"4th Quarter",173,465,37,34,"Shot","Miss","",NA,"mars",18.0277563773199,0.339292614454045,19.4400348281762,14,0,0,11,11,145.959733483407
"414",984,"4th Quarter",178,620,26,18,"Shot","Miss","",NA,"mars",5.09901951359278,-1.37340076694502,-78.6900675259798,12,0,0,10,10,126.679452485595
"415",1013,"4th Quarter",184,743,53,17,"Shot","Miss","",NA,"mars",22,1.5707963267949,90,19,0,0,3,3,186.042855944365
"416",1053,"4th Quarter",189,833,35,18,"Shot","Score","Foul",NA,"mars",4.12310562561766,1.32581766366803,75.9637565320735,18,2,1,10,10.2,150.946879904742
"417",1071,"4th Quarter",192,999,35,40,"Shot","Miss","",NA,"mars",23.3452350598575,0.172190814522939,9.86580694308437,14,0,0,11,11,141.59178697711
"418",1101,"4th Quarter",195,1072,51,24,"Shot","Miss","",NA,"mars",21.1896201004171,1.23412150740817,70.7099537808113,13,0,0,3,3,88.3586170928261
"419",1124,"4th Quarter",199,1150,35,19,"Shot","Score","Foul",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,22,2,1,10,10.2,215.089652665423
"420",30,"1st Quarter",5,48,30,28,"Shot","Score","",NA,"mars",11.0453610171873,-0.0906598872007451,-5.19442890773481,21,2,1,10,10.2,193.54481235886
"421",45,"1st Quarter",7,83,33,21,"Shot","Miss","",NA,"mars",4.47213595499958,0.463647609000806,26.565051177078,17,0,0,10,10,181.19224307823
"422",75,"1st Quarter",9,117,45,34,"Shot","Miss","",NA,"mars",22.0227155455452,0.688924388214861,39.4724598483438,24,0,0,5,5,214.504593352491
"423",77,"1st Quarter",10,121,51,27,"Shot","Score","",NA,"mars",22.3606797749979,1.10714871779409,63.434948822922,1,2,1,5,5.2,7.81024967590665
"424",90,"1st Quarter",12,141,34,20,"Shot","Score","",NA,"mars",4.24264068711928,0.785398163397448,45,8,2,1,10,10.2,92.1611759739025
"425",117,"1st Quarter",14,177,25,33,"Shot","Score","",NA,"mars",17.0880074906351,-0.358770670270572,-20.5560452195835,24,2,1,11,11.2,152.630980932296
"426",133,"1st Quarter",16,199,29,19,"Shot","Miss","",NA,"mars",2.82842712474619,-0.785398163397448,-45,13,0,0,9,9,135.75906268248
"427",143,"1st Quarter",18,254,17,35,"Shot","Miss","",NA,"mars",22.8035085019828,-0.661043168850687,-37.8749836510982,9,0,0,6,6,100.091113364322
"428",164,"1st Quarter",23,310,48,32,"Shot","Miss","",NA,"mars",22.6715680975093,0.847816973393406,48.5763343749974,10,0,0,5,5,101.021158907193
"429",176,"1st Quarter",25,339,39,21,"Shot","Score","",NA,"mars",8.94427190999916,1.10714871779409,63.434948822922,14,2,1,10,10.2,97.3940888377548
"430",185,"1st Quarter",27,359,10,18,"Shot","Score","",NA,"mars",21.0237960416286,-1.52321322351791,-87.2736890060937,5,2,1,4,4.2,85.299786191968
"431",224,"1st Quarter",31,455,25,16,"Shot","Miss","",NA,"mars",6.08276253029822,1.40564764938027,80.5376777919744,9,0,0,10,10,137.08119902475
"432",252,"1st Quarter",35,527,13,28,"Shot","Miss","",NA,"mars",21.095023109729,-1.02224692434437,-58.5704343851615,6,0,0,6,6,91.0626852085264
"433",275,"1st Quarter",37,555,31,26,"Shot","Score","",NA,"mars",9,0,0,16,2,1,10,10.2,163.41799707583
"434",291,"1st Quarter",39,601,31,21,"Shot","Score","",NA,"mars",4,0,0,12,2,1,9,9.2,130.285231649416
"435",302,"1st Quarter",41,633,33,18,"Shot","Score","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,7,2,1,9,9.2,92.1299007798815
"436",335,"1st Quarter",46,835,26,33,"Shot","Miss","",NA,"mars",16.7630546142402,-0.302884868374971,-17.3540246362613,9,0,0,11,11,119.71563163399
"437",365,"2nd Quarter",49,80,30,18,"Shot","Score","",NA,"mars",1.4142135623731,-0.785398163397448,-45,19,2,1,9,9.2,156.706495531366
"438",401,"2nd Quarter",53,174,42,35,"Shot","Miss","",NA,"mars",21.095023109729,0.548549402450528,31.4295656148385,18,0,0,5,5,184.339184944957
"439",419,"2nd Quarter",55,200,47,25,"Shot","Score","",NA,"mars",17.8885438199983,1.10714871779409,63.434948822922,17,2,1,5,5.2,167.042383610738
"440",438,"2nd Quarter",57,244,33,24,"Shot","Miss","",NA,"mars",7.28010988928052,0.278299659005111,15.9453959009229,16,0,0,10,10,194.453069840767
"441",459,"2nd Quarter",59,283,17,27,"Shot","Miss","",NA,"mars",17.2046505340853,-0.950546840812075,-54.4623222080256,22,0,0,6,6,168.91506897257
"442",486,"2nd Quarter",62,415,32,21,"Shot","Score","",NA,"mars",4.12310562561766,0.244978663126864,14.0362434679265,24,2,1,10,10.2,174.068456529124
"443",499,"2nd Quarter",64,445,31,24,"Shot","Miss","",NA,"mars",7,0,0,10,0,0,10,10,119.444431933862
"444",520,"2nd Quarter",66,474,29,38,"Shot","Score","",NA,"mars",21.095023109729,-0.0949517063427563,-5.44033203100551,17,2,1,11,11.2,186.993308575684
"445",552,"2nd Quarter",72,632,12,16,"Shot","Miss","",NA,"mars",19.0262975904404,1.51821326518395,86.9872124958167,11,0,0,10,10,155.774063408918
"446",581,"2nd Quarter",76,745,33,18,"Shot","Score","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,14,2,1,9,9.2,157.684242312264
"447",610,"2nd Quarter",81,848,38,35,"Shot","Miss","",NA,"mars",19.313207915828,0.370891288812662,21.2505055071332,12,0,0,11,11,88.7251901624355
"448",628,"2nd Quarter",84,885,18,34,"Shot","Score","",NA,"mars",21.4009345590327,-0.652846631100774,-37.4053566314086,11,2,1,6,6.2,162.36121323941
"449",645,"2nd Quarter",86,923,34,21,"Shot","Score","",NA,"mars",5,0.643501108793284,36.869897645844,13,2,1,10,10.2,129.50294378095
"450",681,"3rd Quarter",92,26,35,18,"Shot","Score","",NA,"mars",4.12310562561766,1.32581766366803,75.9637565320735,17,2,1,10,10.2,131.275577521602
"451",702,"3rd Quarter",95,97,37,18,"Shot","Score","",NA,"mars",6.08276253029822,1.40564764938027,80.5376777919744,16,2,1,10,10.2,176.171339319144
"452",717,"3rd Quarter",97,128,34,22,"Shot","Miss","",NA,"mars",5.8309518948453,0.540419500270584,30.9637565320735,10,0,0,10,10,107.179403331539
"453",738,"3rd Quarter",99,161,34,25,"Shot","Miss","",NA,"mars",8.54400374531753,0.358770670270572,20.5560452195835,20,0,0,10,10,146.842136760611
"454",755,"3rd Quarter",104,243,25,37,"Shot","Miss","",NA,"mars",20.8806130178211,-0.291456794477867,-16.6992442339936,6,0,0,11,11,43.0175226174066
"455",785,"3rd Quarter",108,298,36,19,"Shot","Score","",NA,"mars",5.3851648071345,1.19028994968253,68.1985905136482,23,2,1,10,10.2,166.296154439082
"456",806,"3rd Quarter",111,363,30,20,"Shot","Score","",NA,"mars",3.16227766016838,-0.321750554396642,-18.434948822922,20,2,1,9,9.2,246.189232803441
"457",814,"3rd Quarter",113,393,38,25,"Shot","Miss","",NA,"mars",10.6301458127346,0.718829999621625,41.1859251657096,4,0,0,10,10,69.7088904312233
"458",839,"3rd Quarter",116,529,31,31,"Shot","Miss","",NA,"mars",14,0,0,23,0,0,10,10,233.255012842695
"459",874,"3rd Quarter",120,605,11,19,"Shot","Score","",NA,"mars",20.0997512422418,-1.47112767430373,-84.2894068625004,20,2,1,4,4.2,197.177023535825
"460",885,"3rd Quarter",122,643,28,19,"Shot","Miss","",NA,"mars",3.60555127546399,-0.982793723247329,-56.3099324740202,9,0,0,9,9,106.165096088834
"461",887,"3rd Quarter",123,647,39,37,"Shot","Miss","",NA,"mars",21.540659228538,0.380506377112365,21.8014094863518,2,0,0,11,11,7.61577310586391
"462",918,"3rd Quarter",128,782,33,28,"Shot","Miss","",NA,"mars",11.1803398874989,0.179853499792478,10.304846468766,14,0,0,10,10,172.84454688668
"463",940,"3rd Quarter",133,891,33,17,"Shot","Miss","",NA,"mars",2,1.5707963267949,90,11,0,0,9,9,154.272156786523
"464",951,"3rd Quarter",135,912,34,15,"Shot","Score","",NA,"mars",3.60555127546399,-0.982793723247329,-56.3099324740202,8,2,1,10,10.2,131.355693575725
"465",982,"4th Quarter",144,240,35,19,"Shot","Score","",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,3,2,1,10,10.2,62.1643055283112
"466",997,"4th Quarter",147,274,35,20,"Shot","Score","",NA,"mars",5,0.927295218001612,53.130102354156,13,2,1,10,10.2,163.624247294404
"467",1009,"4th Quarter",149,330,50,28,"Shot","Score","",NA,"mars",21.9544984001001,1.04600055514479,59.9314171781376,10,2,1,5,5.2,110.14088306312
"468",1016,"4th Quarter",151,350,33,18,"Shot","Score","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,5,2,1,9,9.2,57.4063945914676
"469",1027,"4th Quarter",155,494,29,18,"Shot","Miss","",NA,"mars",2.23606797749979,-1.10714871779409,-63.434948822922,9,0,0,9,9,82.9325783437092
"470",1043,"4th Quarter",159,567,24,21,"Shot","Score","",NA,"mars",8.06225774829855,-1.05165021254837,-60.2551187030578,8,2,1,10,10.2,104.488841116377
"471",1058,"4th Quarter",162,633,35,17,"Shot","Miss","",NA,"mars",4,1.5707963267949,90,17,0,0,9,9,159.093641605249
"472",1074,"4th Quarter",165,705,32,22,"Shot","Score","",NA,"mars",5.09901951359278,0.197395559849881,11.3099324740202,16,2,1,10,10.2,161.063435569632
"473",1101,"4th Quarter",170,805,33,34,"Shot","Score","",NA,"mars",17.1172427686237,0.117108744566864,6.70983680775693,11,2,1,11,11.2,116.00854367478
"474",1110,"4th Quarter",172,831,27,18,"Shot","Score","",NA,"mars",4.12310562561766,-1.32581766366803,-75.9637565320735,6,2,1,10,10.2,80.6167017719328
"475",1120,"4th Quarter",175,954,34,21,"Shot","Miss","",NA,"mars",5,0.643501108793284,36.869897645844,7,0,0,10,10,100.930595784998
"476",1135,"4th Quarter",177,982,40,38,"Shot","Miss","",NA,"mars",22.8473193175917,0.404891786285083,23.1985905136482,16,0,0,11,11,135.504937483391
"477",1145,"4th Quarter",178,992,33,17,"Shot","Score","",NA,"mars",2,1.5707963267949,90,8,2,1,9,9.2,84.0231492462047
"478",1157,"4th Quarter",180,1030,14,30,"Shot","Miss","",NA,"mars",21.4009345590327,-0.917949695694122,-52.5946433685914,15,0,0,6,6,112.036430515193
"479",1173,"4th Quarter",184,1132,48,32,"Shot","Score","",NA,"mars",22.6715680975093,0.847816973393406,48.5763343749974,12,2,1,5,5.2,114.202897643808
"480",1199,"4th Quarter",188,1380,33,19,"Shot","Score","",NA,"mars",2.82842712474619,0.785398163397448,45,24,2,1,9,9.2,198.35658504387
"481",14,"1st Quarter",2,76,36,19,"Shot","Score","",NA,"mars",5.3851648071345,1.19028994968253,68.1985905136482,14,2,1,10,10.2,178.402076512508
"482",42,"1st Quarter",5,168,40,28,"Shot","Score","",NA,"mars",14.2126704035519,0.685729510906286,39.2894068625004,4,2,1,5,5.2,57.6361629814105
"483",53,"1st Quarter",7,219,32,27,"Shot","Miss","",NA,"mars",10.0498756211209,0.099668652491162,5.71059313749964,3,0,0,10,10,39.9645493843306
"484",60,"1st Quarter",9,246,48,16,"Shot","Score","",NA,"mars",17.0293863659264,-1.51204050407917,-86.6335393365702,1,2,1,10,10.2,22.6817296017051
"485",97,"1st Quarter",12,504,52,21,"Shot","Miss","",NA,"mars",21.3775583264319,1.38257482149013,79.2157021324374,5,0,0,3,3,87.6338315411346
"486",99,"1st Quarter",13,508,29,19,"Shot","Score","",NA,"mars",2.82842712474619,-0.785398163397448,-45,1,2,1,9,9.2,3.60555127546399
"487",112,"1st Quarter",15,566,34,17,"Shot","Miss","",NA,"mars",3,1.5707963267949,90,3,0,0,9,9,50.8226461742773
"488",136,"1st Quarter",17,630,10,21,"Shot","Score","",NA,"mars",21.3775583264319,-1.38257482149013,-79.2157021324374,11,2,1,4,4.2,109.972149740114
"489",161,"1st Quarter",18,734,35,38,"Shot","Miss","",NA,"mars",21.3775583264319,0.188221505304771,10.7842978675626,18,0,0,11,11,165.087773414717
"490",181,"1st Quarter",19,800,15,30,"Shot","Miss","",NA,"mars",20.6155281280883,-0.888479771920149,-50.9061411137705,16,0,0,6,6,190.617649983035
"491",197,"1st Quarter",20,880,28,17,"Shot","Score","",NA,"mars",3,-1.5707963267949,-90,12,2,1,9,9.2,140.163451994152
"492",258,"1st Quarter",26,1128,29,17,"Shot","Miss","",NA,"mars",2,-1.5707963267949,-90,12,0,0,9,9,142.412781984491
"493",270,"1st Quarter",27,1149,36,24,"Shot","Miss","",NA,"mars",8.60232526704263,0.620249485982821,35.5376777919744,9,0,0,10,10,117.057188954511
"494",292,"1st Quarter",28,1237,33,16,"Shot","Score","",NA,"mars",2.23606797749979,-1.10714871779409,-63.434948822922,15,2,1,10,10.2,167.392006599404
"495",337,"2nd Quarter",31,122,33,17,"Shot","Miss","",NA,"mars",2,1.5707963267949,90,19,0,0,9,9,164.984235095469
"496",339,"2nd Quarter",32,124,34,18,"Shot","Score","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,2,2,1,9,9.2,1
"497",356,"2nd Quarter",34,219,36,34,"Shot","Miss","",NA,"mars",17.7200451466693,0.286051441717318,16.3895403340348,10,0,0,11,11,86.2959124196125
"498",358,"2nd Quarter",35,224,34,18,"Shot","Score","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,2,2,1,9,9.2,4.47213595499958
"499",376,"2nd Quarter",36,255,45,32,"Shot","Miss","",NA,"mars",20.5182845286832,0.75092906239794,43.025065989118,10,0,0,5,5,138.366554251862
"500",387,"2nd Quarter",37,276,12,23,"Shot","Score","",NA,"mars",19.9248588451713,-1.26491745539004,-72.4744316262771,7,2,1,4,4.2,100.026684015304
"501",409,"2nd Quarter",38,429,30,19,"Shot","Score","",NA,"mars",2.23606797749979,-0.463647609000806,-26.565051177078,17,2,1,9,9.2,220.401195167972
"502",429,"2nd Quarter",39,466,12,23,"Shot","Score","",NA,"mars",19.9248588451713,-1.26491745539004,-72.4744316262771,16,2,1,4,4.2,185.32477143955
"503",436,"2nd Quarter",40,498,28,38,"Shot","Miss","",NA,"mars",21.2132034355964,-0.141897054604164,-8.13010235415598,8,0,0,11,11,80.9002812191905
"504",476,"2nd Quarter",43,687,35,38,"Shot","Miss","",NA,"mars",21.3775583264319,0.188221505304771,10.7842978675626,10,0,0,11,11,133.90602746005
"505",512,"2nd Quarter",45,759,39,25,"Shot","Miss","",NA,"mars",11.3137084989848,0.785398163397448,45,22,0,0,10,10,231.670626913891
"506",524,"2nd Quarter",48,796,47,16,"Shot","Score","",NA,"mars",16.0312195418814,-1.50837751679894,-86.4236656250027,8,2,1,10,10.2,129.705642062644
"507",534,"2nd Quarter",49,819,33,31,"Shot","Miss","",NA,"mars",14.142135623731,0.141897054604164,8.13010235415598,7,0,0,10,10,92.7303380218927
"508",543,"2nd Quarter",50,848,42,37,"Shot","Miss","",NA,"mars",22.8254244210267,0.502843210927861,28.8107937429731,4,0,0,11,11,80.5655371615724
"509",563,"2nd Quarter",53,995,52,20,"Shot","Score","",NA,"mars",21.2132034355964,1.42889927219073,81.869897645844,4,2,1,3,3.2,113.247017171509
"510",594,"2nd Quarter",56,1154,10,16,"Shot","Miss","",NA,"mars",21.0237960416286,1.52321322351791,87.2736890060937,10,0,0,10,10,137.18997230049
"511",637,"3rd Quarter",60,98,26,29,"Shot","Score","",NA,"mars",13,-0.394791119699762,-22.6198649480404,6,2,1,10,10.2,78.8560805325233
"512",679,"3rd Quarter",64,293,16,35,"Shot","Miss","",NA,"mars",23.43074902772,-0.694738276196703,-39.8055710922652,7,0,0,6,6,112.639713659383
"513",699,"3rd Quarter",65,391,27,22,"Shot","Miss","",NA,"mars",6.40312423743285,-0.674740942223553,-38.6598082540901,19,0,0,10,10,131.315686679428
"514",712,"3rd Quarter",67,463,16,17,"Shot","Miss","",NA,"mars",15,-1.5707963267949,-90,11,0,0,4,4,94.8532572359907
"515",716,"3rd Quarter",68,469,42,36,"Shot","Score","",NA,"mars",21.9544984001001,0.524795771650107,30.0685828218625,2,2,1,11,11.2,42.4759652864318
"516",724,"3rd Quarter",69,606,29,16,"Shot","Score","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,5,2,1,10,10.2,90.7098058971267
"517",741,"3rd Quarter",70,682,39,39,"Shot","Score","",NA,"mars",23.4093998214393,0.348771003583907,19.9831065219,11,2,1,11,11.2,156.479404525635
"518",803,"3rd Quarter",76,1090,27,29,"Shot","Miss","",NA,"mars",12.6491106406735,-0.321750554396642,-18.434948822922,18,0,0,10,10,117.630707014649
"519",808,"3rd Quarter",77,1096,37,21,"Shot","Miss","",NA,"mars",7.21110255092798,0.982793723247329,56.3099324740202,4,0,0,10,10,45.8834376827973
"520",849,"3rd Quarter",79,1212,34,17,"Shot","Score","",NA,"mars",3,1.5707963267949,90,17,2,1,9,9.2,102.128870884763
"521",876,"4th Quarter",81,15,29,21,"Shot","Miss","",NA,"mars",4.47213595499958,-0.463647609000806,-26.565051177078,5,0,0,10,10,69.339196949124
"522",878,"4th Quarter",82,19,33,18,"Shot","Score","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,2,2,1,9,9.2,1.4142135623731
"523",898,"4th Quarter",84,67,29,18,"Shot","Miss","",NA,"mars",2.23606797749979,-1.10714871779409,-63.434948822922,21,0,0,9,9,106.16441834703
"524",916,"4th Quarter",85,112,33,16,"Shot","Score","",NA,"mars",2.23606797749979,-1.10714871779409,-63.434948822922,14,2,1,10,10.2,174.983970649807
"525",951,"4th Quarter",87,170,30,17,"Shot","Score","",NA,"mars",1,-1.5707963267949,-90,19,2,1,9,9.2,127.768067827217
"526",963,"4th Quarter",88,237,28,16,"Shot","Score","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,11,2,1,10,10.2,118.087233984371
